Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR29492964_2	(1, 36.38195553122649)	(2, 36.574511740702384)	(3, 36.20968320202418)	(4, 36.24355912516244)	(5, 36.364193203016015)	(6, 36.43393119603114)	(7, 36.3955054633843)	(8, 36.378525254271004)	(9, 36.36051283436096)	(10, 36.388145904438964)	(15, 36.404789937105704)	(20, 36.37524885752471)	(25, 36.258838810805365)	(30, 36.22119594321457)	(35, 36.0620111674029)	(40, 35.971342131798174)	(45, 35.902034253656694)	(50, 35.77297705624078)	(55, 35.69716603935032)	(60, 35.58254571995725)	(65, 35.40063843678676)	(70, 35.36782416714426)	(75, 35.25625916543679)	(80, 35.091924337361675)	(85, 34.887558087685356)	(90, 34.65551549293409)	(95, 34.55129631952461)	(100, 34.33847916136365)	(105, 34.35414812024173)	(110, 34.08054515955761)	(115, 33.81987663365234)	(120, 33.72159428407226)	(125, 33.34651032958906)	(130, 33.378815478400796)	(135, 32.92103444898609)	(140, 32.762136876718195)	(145, 32.48826102801943)	(150, 31.523855041020877)
SRR29492965_1	(1, 34.72217188749256)	(2, 35.198320358001396)	(3, 35.520496762846484)	(4, 35.50094306725765)	(5, 35.62981520371552)	(6, 35.74844973870108)	(7, 35.798784579212786)	(8, 35.91207215835756)	(9, 35.98708947577998)	(10, 36.3556464172423)	(15, 36.603886558633846)	(20, 36.56666079630681)	(25, 36.467498953457735)	(30, 36.375448765913305)	(35, 36.289782140969464)	(40, 36.198134377654625)	(45, 36.10521375363284)	(50, 36.03692061520581)	(55, 35.930104310937644)	(60, 35.83347916732011)	(65, 35.71889644208524)	(70, 35.58275017757386)	(75, 35.49495311541584)	(80, 35.34330635341548)	(85, 35.25418042990553)	(90, 35.09468847669956)	(95, 34.993832918850316)	(100, 34.897681562946204)	(105, 34.66131105541926)	(110, 34.62598329578042)	(115, 34.52241777472944)	(120, 34.16175006427689)	(125, 34.055395985102976)	(130, 33.77801947009827)	(135, 33.76011085471224)	(140, 33.49818247230654)	(145, 32.9980952659473)	(150, 32.380481853412554)
SRR29492965_2	(1, 36.53529757076718)	(2, 36.60709641017908)	(3, 36.18092822937004)	(4, 36.217027907796485)	(5, 36.34883601450158)	(6, 36.388498720293555)	(7, 36.361171200322346)	(8, 36.3314426210783)	(9, 36.32257979415682)	(10, 36.3306390766488)	(15, 36.35162693023004)	(20, 36.31770840675632)	(25, 36.19535450610589)	(30, 36.16146253908823)	(35, 35.99121978444457)	(40, 35.89716757739059)	(45, 35.831710980703875)	(50, 35.702812405503245)	(55, 35.62999794402438)	(60, 35.51742844527378)	(65, 35.33241038892903)	(70, 35.306847105082056)	(75, 35.196143690346744)	(80, 35.03142941715157)	(85, 34.82298463777057)	(90, 34.59215268661548)	(95, 34.48950239571209)	(100, 34.27848234637251)	(105, 34.303739236672946)	(110, 34.02704193579985)	(115, 33.76508887367224)	(120, 33.669912168090534)	(125, 33.29547953433517)	(130, 33.33349605124867)	(135, 32.868918164364665)	(140, 32.715206284347815)	(145, 32.439903769287795)	(150, 31.47860221900938)
SRR29492966_1	(1, 34.2138515198259)	(2, 35.18378130102812)	(3, 35.2850422539625)	(4, 35.43765780610948)	(5, 35.38699566440648)	(6, 35.36801235309132)	(7, 35.36970581459876)	(8, 35.40726964349332)	(9, 35.464605616434454)	(10, 35.58679643513724)	(15, 36.03281212785674)	(20, 36.27165413747203)	(25, 36.202044185913664)	(30, 36.10926142889618)	(35, 36.03828098656)	(40, 35.96880763529698)	(45, 35.90536586915033)	(50, 35.77876931693733)	(55, 35.721643945942745)	(60, 35.64902270139116)	(65, 35.57960546603315)	(70, 35.45445313328144)	(75, 35.31400499569115)	(80, 35.28539838586937)	(85, 35.241000355723926)	(90, 35.07098436759268)	(95, 34.94682386555746)	(100, 34.837438447671026)	(105, 34.695459893474194)	(110, 34.540560598340974)	(115, 34.41291282389365)	(120, 34.32892282435529)	(125, 34.13368354702573)	(130, 33.88125978308663)	(135, 33.64361741286238)	(140, 33.61409937550901)	(145, 33.602760902330175)	(150, 33.16364638383814)
SRR29492966_2	(1, 36.261332770452334)	(2, 36.41174417172179)	(3, 36.36186837277568)	(4, 36.28744789709985)	(5, 36.16887724794007)	(6, 36.11965897348193)	(7, 36.10140160958899)	(8, 36.09882724010398)	(9, 36.08773156145377)	(10, 36.13429583322626)	(15, 36.18912395862625)	(20, 36.1575740120587)	(25, 36.047009106453174)	(30, 35.95239384951249)	(35, 35.853736243691856)	(40, 35.74059122649506)	(45, 35.66505210457562)	(50, 35.5878252074874)	(55, 35.48463418480726)	(60, 35.40051115214335)	(65, 35.21660376741558)	(70, 35.08758565579591)	(75, 35.02026941005699)	(80, 34.85824935918745)	(85, 34.72333383832364)	(90, 34.5223753057575)	(95, 34.34632062067307)	(100, 34.22383144921267)	(105, 34.04512584333639)	(110, 33.81259432337763)	(115, 33.72691737735749)	(120, 33.61109956672829)	(125, 33.23843905738214)	(130, 33.21154802630311)	(135, 32.97151490680478)	(140, 32.68816152868742)	(145, 32.366753503182565)	(150, 31.76156990016665)
SRR29492967_1	(1, 34.20352154800128)	(2, 35.214571512088696)	(3, 35.29541343118823)	(4, 35.434264704341615)	(5, 35.39741907945465)	(6, 35.35371858180202)	(7, 35.35098010311633)	(8, 35.37334787168537)	(9, 35.43849058779942)	(10, 35.570184495150286)	(15, 36.03348371548488)	(20, 36.28363675774418)	(25, 36.220881158914814)	(30, 36.1312223635815)	(35, 36.06155764013613)	(40, 35.996256087266396)	(45, 35.932979297626034)	(50, 35.811366234185805)	(55, 35.7542657103451)	(60, 35.688001288389906)	(65, 35.61775208603738)	(70, 35.49713730506777)	(75, 35.35483748903742)	(80, 35.33277449872189)	(85, 35.29126400085657)	(90, 35.12333580741539)	(95, 35.002975235500244)	(100, 34.89159762903616)	(105, 34.75775078231305)	(110, 34.600605660130405)	(115, 34.482100005594226)	(120, 34.39618867711169)	(125, 34.20979002132126)	(130, 33.95163970945496)	(135, 33.72301053544659)	(140, 33.688518249532414)	(145, 33.68766703099108)	(150, 33.24930093518867)
SRR29492967_2	(1, 36.25270540731132)	(2, 36.48061236916182)	(3, 36.44254969826845)	(4, 36.37262688882161)	(5, 36.248459963504985)	(6, 36.16621799050782)	(7, 36.141321885289685)	(8, 36.11344627753826)	(9, 36.10720481132413)	(10, 36.154741079498386)	(15, 36.2166114176807)	(20, 36.20095136902039)	(25, 36.097280361274066)	(30, 36.01066987681068)	(35, 35.91406672955172)	(40, 35.80727734191849)	(45, 35.73077361518449)	(50, 35.658519022381036)	(55, 35.55584917791312)	(60, 35.47680076902846)	(65, 35.29642644127486)	(70, 35.17443767566296)	(75, 35.10741012660653)	(80, 34.95315339496583)	(85, 34.818194544483916)	(90, 34.63221963720893)	(95, 34.45788559440226)	(100, 34.341553494762096)	(105, 34.16881090881422)	(110, 33.941097183777615)	(115, 33.861753130033144)	(120, 33.75121363163267)	(125, 33.38734638624971)	(130, 33.36223692788447)	(135, 33.12708141276367)	(140, 32.853453452580496)	(145, 32.54050370748378)	(150, 31.955106343505847)
SRR29492968_1	(1, 34.71227823552369)	(2, 35.638859133481425)	(3, 35.64530971744462)	(4, 35.715074966414754)	(5, 35.66608879263256)	(6, 35.625370993723934)	(7, 35.636268455398216)	(8, 35.64461533108295)	(9, 35.709160884521744)	(10, 35.81193306081806)	(15, 36.21515312172399)	(20, 36.43883529321821)	(25, 36.38663645971089)	(30, 36.317755515348715)	(35, 36.25836056462227)	(40, 36.2035527634965)	(45, 36.15042542950649)	(50, 36.04872422342862)	(55, 36.000370582967534)	(60, 35.93881863409901)	(65, 35.8797340966757)	(70, 35.77471664208244)	(75, 35.657801423979876)	(80, 35.63347390848282)	(85, 35.59264812761349)	(90, 35.45237070747432)	(95, 35.34203079322462)	(100, 35.24940384714879)	(105, 35.121364786063126)	(110, 34.99326356615511)	(115, 34.87505245229889)	(120, 34.804858798596754)	(125, 34.62621234008541)	(130, 34.405338710225934)	(135, 34.18316584055769)	(140, 34.15116123133506)	(145, 34.130055161904025)	(150, 33.74049901233735)
SRR29492968_2	(1, 36.283906061406306)	(2, 36.532391366471835)	(3, 36.4658536981183)	(4, 36.39327411531238)	(5, 36.26093873276174)	(6, 36.18132858931451)	(7, 36.15875535353024)	(8, 36.12838685668819)	(9, 36.13579358570131)	(10, 36.18869251139586)	(15, 36.252799957046804)	(20, 36.239223682144384)	(25, 36.136028726870926)	(30, 36.05354145839615)	(35, 35.95632430742343)	(40, 35.85015880541978)	(45, 35.77315231655321)	(50, 35.70265951114529)	(55, 35.596526783908075)	(60, 35.517803986494506)	(65, 35.33809540904484)	(70, 35.21918954882405)	(75, 35.1477557733403)	(80, 34.99640190387701)	(85, 34.85895378827287)	(90, 34.67571804031864)	(95, 34.50139868005404)	(100, 34.38281001203545)	(105, 34.20968593585116)	(110, 33.98257446925136)	(115, 33.90251601625236)	(120, 33.78793171048558)	(125, 33.425939304668304)	(130, 33.394792936094646)	(135, 33.1602842052169)	(140, 32.885688969231964)	(145, 32.57266528998021)	(150, 31.984752420067593)
SRR29492969_1	(1, 34.64229438037328)	(2, 35.524511539582434)	(3, 35.548489438520186)	(4, 35.64370475053434)	(5, 35.58899097876389)	(6, 35.5352908227677)	(7, 35.5370631757814)	(8, 35.5635421159727)	(9, 35.61574039837726)	(10, 35.72479938133183)	(15, 36.14791833307486)	(20, 36.37837708112234)	(25, 36.32070848209365)	(30, 36.24037757082881)	(35, 36.17568078823244)	(40, 36.11354449088117)	(45, 36.05569967944673)	(50, 35.94347029033317)	(55, 35.89153951933951)	(60, 35.826219848648414)	(65, 35.761550844853566)	(70, 35.64848458725906)	(75, 35.518791721734246)	(80, 35.49478367850085)	(85, 35.451489380393426)	(90, 35.297863571847195)	(95, 35.181723058744225)	(100, 35.08051064731927)	(105, 34.94724859774442)	(110, 34.805151029480456)	(115, 34.684641889068544)	(120, 34.60779837785279)	(125, 34.423961368913915)	(130, 34.18535059241814)	(135, 33.95797149332872)	(140, 33.92494931661754)	(145, 33.913691650284875)	(150, 33.50041880120715)
SRR29492969_2	(1, 36.2916724396674)	(2, 36.50124512948273)	(3, 36.414434876169246)	(4, 36.38399696875529)	(5, 36.2696095265842)	(6, 36.192305731555784)	(7, 36.15270416269214)	(8, 36.15909807489701)	(9, 36.127445626882825)	(10, 36.19443258898695)	(15, 36.260433787127404)	(20, 36.24491220464288)	(25, 36.14402516701317)	(30, 36.05790252472655)	(35, 35.96521847588177)	(40, 35.86049373296028)	(45, 35.782170509866475)	(50, 35.704695255707556)	(55, 35.602835790182965)	(60, 35.52385211005977)	(65, 35.3494421754824)	(70, 35.22633918006555)	(75, 35.1608854854567)	(80, 35.005428141969404)	(85, 34.873403820678035)	(90, 34.68856259415457)	(95, 34.5166792148138)	(100, 34.40041204556186)	(105, 34.22900618555582)	(110, 34.004514653150636)	(115, 33.92279491170838)	(120, 33.815256639456145)	(125, 33.4519033833671)	(130, 33.42800914899046)	(135, 33.194015976130856)	(140, 32.92317902322837)	(145, 32.60532318719256)	(150, 32.02387892936828)
SRR29492970_1	(1, 34.63888418913997)	(2, 35.550144627760275)	(3, 35.56824366517436)	(4, 35.654154673550664)	(5, 35.603925889356944)	(6, 35.56563941586521)	(7, 35.56764071549371)	(8, 35.58185866607897)	(9, 35.63713574112801)	(10, 35.747227923982216)	(15, 36.14813088583532)	(20, 36.36658202909032)	(25, 36.30795440570732)	(30, 36.22810683099193)	(35, 36.16660007540263)	(40, 36.105581540095535)	(45, 36.04836816608211)	(50, 35.93755632301084)	(55, 35.88361356808207)	(60, 35.81695129155669)	(65, 35.75370233031604)	(70, 35.64370621489551)	(75, 35.520528456721365)	(80, 35.4886368914682)	(85, 35.44152676577372)	(90, 35.289157353587385)	(95, 35.17449884201349)	(100, 35.072220471652415)	(105, 34.93689654387369)	(110, 34.79609678816142)	(115, 34.67519881960483)	(120, 34.594242564350296)	(125, 34.40972969231807)	(130, 34.175247991390734)	(135, 33.94367131756407)	(140, 33.90212922263642)	(145, 33.86741823557117)	(150, 33.46140813477658)
SRR29492970_2	(1, 36.08352555247469)	(2, 36.462207456868256)	(3, 36.36259506385359)	(4, 36.30833762370242)	(5, 36.202932330891976)	(6, 36.15090372525227)	(7, 36.132418943102834)	(8, 36.12893839541388)	(9, 36.12761651857669)	(10, 36.18634602553305)	(15, 36.25114123834198)	(20, 36.22520476375878)	(25, 36.124850753243116)	(30, 36.03447305318105)	(35, 35.94141415909362)	(40, 35.83285457393878)	(45, 35.75820453547901)	(50, 35.67944901375364)	(55, 35.57640315171627)	(60, 35.49219266320371)	(65, 35.31473717202664)	(70, 35.18783617379898)	(75, 35.117019400575025)	(80, 34.95650863695511)	(85, 34.828703121957275)	(90, 34.63041061625552)	(95, 34.45781158297292)	(100, 34.33483683619267)	(105, 34.15808967288653)	(110, 33.92963616149086)	(115, 33.837354882813294)	(120, 33.71891465110993)	(125, 33.352763225520576)	(130, 33.32004257276125)	(135, 33.081321385499194)	(140, 32.79571508956497)	(145, 32.4766913406979)	(150, 31.891927210444486)
SRR29492971_1	(1, 34.38414936031015)	(2, 35.36023127183523)	(3, 35.42461559950518)	(4, 35.55774046789262)	(5, 35.497236854493764)	(6, 35.4749497652851)	(7, 35.48552678122334)	(8, 35.510275285761665)	(9, 35.566057186694515)	(10, 35.695504475426695)	(15, 36.12979735198915)	(20, 36.35884230481171)	(25, 36.30034596550563)	(30, 36.21592064330244)	(35, 36.14989777184975)	(40, 36.08319155913419)	(45, 36.02458117031672)	(50, 35.904086203302995)	(55, 35.84932305825832)	(60, 35.77539461626631)	(65, 35.70821616643626)	(70, 35.585413198556566)	(75, 35.453689865937854)	(80, 35.425259239264555)	(85, 35.379368818693194)	(90, 35.2176758222714)	(95, 35.09535883433432)	(100, 34.99190852818979)	(105, 34.852191138988466)	(110, 34.7051386123887)	(115, 34.575690022645716)	(120, 34.4968739311344)	(125, 34.30110168258632)	(130, 34.05582491313866)	(135, 33.818430609509186)	(140, 33.785599945051764)	(145, 33.76588732930045)	(150, 33.35716619422169)
SRR29492971_2	(1, 36.18475126098886)	(2, 36.41744857328082)	(3, 36.29544458758181)	(4, 36.16536218056681)	(5, 36.00300252235994)	(6, 35.99005149824833)	(7, 35.98569541501338)	(8, 36.00542313325972)	(9, 35.98830841781446)	(10, 36.023677376474495)	(15, 36.0703375165799)	(20, 36.047340672608065)	(25, 35.923470440272396)	(30, 35.81817518060528)	(35, 35.70306099236267)	(40, 35.58334632605293)	(45, 35.498298334115276)	(50, 35.40806890557101)	(55, 35.29690087830873)	(60, 35.200646781224506)	(65, 34.99519219485057)	(70, 34.853108923745154)	(75, 34.78109005887689)	(80, 34.605152054724684)	(85, 34.45570810102265)	(90, 34.23555676577233)	(95, 34.04339872236411)	(100, 33.91313029580452)	(105, 33.71803229009784)	(110, 33.46393418273826)	(115, 33.37834875987106)	(120, 33.26045472885529)	(125, 32.85055009991893)	(130, 32.832732276116054)	(135, 32.57604309370889)	(140, 32.28244727614036)	(145, 31.938797925534903)	(150, 31.268331248294437)
SRR29492972_1	(1, 36.411443218247086)	(2, 36.37140808338412)	(3, 36.40165745874243)	(4, 36.36608281191052)	(5, 36.373308962820424)	(6, 36.36216131596046)	(7, 36.38037662362127)	(8, 36.371535149748205)	(9, 36.35027223404713)	(10, 36.32660667076698)	(15, 36.283378283053274)	(20, 36.20681421757418)	(25, 36.098085801756625)	(30, 35.97749550085989)	(35, 35.890123926084755)	(40, 35.81674475486974)	(45, 35.718131768650004)	(50, 35.612716973597365)	(55, 35.499063630683644)	(60, 35.40604401468988)	(65, 35.25250183617867)	(70, 35.146072990133135)	(75, 34.976891777159445)	(80, 34.80037544537368)	(85, 34.62669611739612)	(90, 34.58718102513215)	(95, 34.446769008370566)	(100, 34.363416128685664)	(105, 33.97523495230125)	(110, 33.88841865479439)	(115, 33.67384747605978)	(120, 33.33297890797782)	(125, 33.146929858403254)	(130, 33.01833439714018)	(135, 32.666824349436766)	(140, 32.63846820880978)	(145, 32.3265126890465)	(150, 30.131222008643945)
SRR29492972_2	(1, 36.13692676497955)	(2, 36.670457666522374)	(3, 36.66862826286822)	(4, 36.64881190606803)	(5, 36.52262408498437)	(6, 36.400165122275375)	(7, 36.37150629734859)	(8, 36.40405821152569)	(9, 36.393565537755265)	(10, 36.430098900227975)	(15, 36.455508391833185)	(20, 36.38063336426503)	(25, 36.30416829824878)	(30, 36.20703315829836)	(35, 36.07546214532981)	(40, 35.97259343245254)	(45, 35.84436194341063)	(50, 35.73160467206976)	(55, 35.59740165970629)	(60, 35.40118032599288)	(65, 35.2590002239737)	(70, 34.994054128419734)	(75, 34.82996760847682)	(80, 34.703334627704145)	(85, 34.4205801019887)	(90, 34.150351522147886)	(95, 33.9348783748884)	(100, 33.59963208200177)	(105, 33.33531177191046)	(110, 33.02121872132176)	(115, 32.81458847569867)	(120, 32.63134902739052)	(125, 32.11609719601646)	(130, 31.47662356298222)	(135, 31.252038027188416)	(140, 30.87937437834155)	(145, 30.525219540038126)	(150, 27.707126544609537)
SRR29492973_1	(1, 34.29688749067477)	(2, 35.278822798420144)	(3, 35.33322137664481)	(4, 35.46582515033014)	(5, 35.41731250686309)	(6, 35.376710117194364)	(7, 35.37826288396875)	(8, 35.40617207906347)	(9, 35.46902609410088)	(10, 35.60050875670118)	(15, 36.05868354496728)	(20, 36.30889028165508)	(25, 36.24532402186435)	(30, 36.15761742760453)	(35, 36.08836252697837)	(40, 36.021483778847895)	(45, 35.961682886507205)	(50, 35.83881828725354)	(55, 35.78605024742725)	(60, 35.71552618111743)	(65, 35.649291939743215)	(70, 35.52672526148521)	(75, 35.38876451799327)	(80, 35.36393072824859)	(85, 35.32136453061066)	(90, 35.15718241092334)	(95, 35.03483200464736)	(100, 34.92978722551155)	(105, 34.789071432770456)	(110, 34.63981967952723)	(115, 34.513929175970894)	(120, 34.4362325107366)	(125, 34.24188426702183)	(130, 33.994262199151244)	(135, 33.7573581923828)	(140, 33.732060066722646)	(145, 33.72531553425843)	(150, 33.31085169357374)
SRR29492973_2	(1, 36.058007044459124)	(2, 36.45990188247884)	(3, 36.33306161056702)	(4, 36.3089913484598)	(5, 36.19361357443095)	(6, 36.12725828976433)	(7, 36.102102781545035)	(8, 36.09281498814131)	(9, 36.071555516284256)	(10, 36.12494272148181)	(15, 36.190458857957005)	(20, 36.1703412315261)	(25, 36.05914363514109)	(30, 35.97074223997522)	(35, 35.87179001023516)	(40, 35.75888343762175)	(45, 35.684044440278406)	(50, 35.60202391808338)	(55, 35.502339882159255)	(60, 35.4124812555749)	(65, 35.23478267896376)	(70, 35.09988223045817)	(75, 35.03961738641608)	(80, 34.87186938040115)	(85, 34.73914944981559)	(90, 34.54338928286153)	(95, 34.36564442519888)	(100, 34.24905790050437)	(105, 34.069477166700096)	(110, 33.83951857202225)	(115, 33.75589494396057)	(120, 33.652219910876966)	(125, 33.27115139006137)	(130, 33.2566746596998)	(135, 33.01343307630323)	(140, 32.740659538867156)	(145, 32.41350211763195)	(150, 31.82653799061525)
SRR29492974_1	(1, 34.53162926305135)	(2, 35.45244283456197)	(3, 35.48069585035717)	(4, 35.58456466698242)	(5, 35.5266386317924)	(6, 35.48483039225024)	(7, 35.488799277459634)	(8, 35.51106647353909)	(9, 35.56885231848363)	(10, 35.68939600308136)	(15, 36.12093138291549)	(20, 36.36091612284132)	(25, 36.302569858131825)	(30, 36.22415703049642)	(35, 36.16038754722058)	(40, 36.09897517421288)	(45, 36.0425192192199)	(50, 35.930162503478115)	(55, 35.88011629654942)	(60, 35.813384636524134)	(65, 35.75043870493952)	(70, 35.636348812213285)	(75, 35.510742012252614)	(80, 35.48703067401501)	(85, 35.445719017996204)	(90, 35.29422524333128)	(95, 35.17875956743174)	(100, 35.08076273998217)	(105, 34.947203412199414)	(110, 34.80927376991128)	(115, 34.687557653591)	(120, 34.614441245887136)	(125, 34.42746205633638)	(130, 34.19259143307818)	(135, 33.96316108646132)	(140, 33.93510924535597)	(145, 33.92018061585809)	(150, 33.516106322342424)
SRR29492974_2	(1, 36.619137700947384)	(2, 36.59997569499415)	(3, 36.51706777285452)	(4, 36.41826199669091)	(5, 36.24225117154978)	(6, 36.13751933025413)	(7, 36.101947880604)	(8, 36.10354615389441)	(9, 36.07559089383975)	(10, 36.15838733512047)	(15, 36.24401648950948)	(20, 36.23291906093221)	(25, 36.13530043505674)	(30, 36.045457487662915)	(35, 35.95546539793254)	(40, 35.84926896550219)	(45, 35.777514072738484)	(50, 35.703638524752904)	(55, 35.60179396446617)	(60, 35.52865698202558)	(65, 35.35553529747969)	(70, 35.23919347438889)	(75, 35.16848582462826)	(80, 35.01845685932894)	(85, 34.88957205439944)	(90, 34.7092919843327)	(95, 34.543006760493235)	(100, 34.42673827223708)	(105, 34.26088522143616)	(110, 34.04334979683696)	(115, 33.96252487861334)	(120, 33.85270885249964)	(125, 33.503061704379846)	(130, 33.4747487638548)	(135, 33.24860153491328)	(140, 32.983131830295335)	(145, 32.67796801754732)	(150, 32.12077376471211)
SRR29492975_1	(1, 34.556763549823984)	(2, 35.42443766596143)	(3, 35.45247995741331)	(4, 35.5552875781315)	(5, 35.50245956010539)	(6, 35.45966005187901)	(7, 35.4686070829547)	(8, 35.50350669648652)	(9, 35.557115431103036)	(10, 35.66791016207786)	(15, 36.115752032053)	(20, 36.36158796493501)	(25, 36.30593407459715)	(30, 36.229430372938545)	(35, 36.16691915952863)	(40, 36.10724290429429)	(45, 36.052763201628444)	(50, 35.93940489486875)	(55, 35.89059143174567)	(60, 35.82239482287916)	(65, 35.761216745191476)	(70, 35.64536081800197)	(75, 35.519508265866605)	(80, 35.4945522076211)	(85, 35.45276636550917)	(90, 35.29902062811048)	(95, 35.182677953396976)	(100, 35.08374615106443)	(105, 34.94807040306298)	(110, 34.80966568143381)	(115, 34.68660452632278)	(120, 34.615429840555336)	(125, 34.425575667925706)	(130, 34.19045286636954)	(135, 33.95777224242507)	(140, 33.93154295384538)	(145, 33.91373844271399)	(150, 33.508188535563576)
SRR29492975_2	(1, 36.093419660349916)	(2, 36.515169927604326)	(3, 36.45841241236942)	(4, 36.39654817635685)	(5, 36.27962287136939)	(6, 36.198906003658145)	(7, 36.16998394700094)	(8, 36.17506750666361)	(9, 36.149419674676174)	(10, 36.22260973659641)	(15, 36.2862971754993)	(20, 36.26078880031064)	(25, 36.16376811290096)	(30, 36.0729464034189)	(35, 35.982472720817434)	(40, 35.877793261347755)	(45, 35.80260652181976)	(50, 35.727405765575874)	(55, 35.628684469949555)	(60, 35.55228545911022)	(65, 35.37794849538497)	(70, 35.25562121277759)	(75, 35.19045449940425)	(80, 35.03536122958426)	(85, 34.910462189152376)	(90, 34.72222325651061)	(95, 34.55223868447208)	(100, 34.43764993764977)	(105, 34.2658309983591)	(110, 34.04429941687416)	(115, 33.96275948875636)	(120, 33.854279042781926)	(125, 33.49238806557797)	(130, 33.46821776688486)	(135, 33.235720413881836)	(140, 32.961754272554785)	(145, 32.64134424611258)	(150, 32.049671121840326)
SRR29492976_1	(1, 34.843064694278716)	(2, 34.73928759665177)	(3, 35.02471930890168)	(4, 35.37173538636618)	(5, 35.456443686704795)	(6, 35.50057907890127)	(7, 35.002191253699976)	(8, 35.35377576244647)	(9, 35.390937506988834)	(10, 35.520071017137155)	(15, 35.5144783244019)	(20, 35.46729739109072)	(25, 35.30885108943495)	(30, 35.22948374467833)	(35, 35.174314827101355)	(40, 35.130928048347776)	(45, 35.08247017067723)	(50, 35.02554077312958)	(55, 34.94652104817454)	(60, 34.895314679230125)	(65, 34.83516036463334)	(70, 34.785009355720895)	(75, 34.71719288540179)	(80, 34.66259006765915)	(85, 34.56101482172726)	(90, 34.56904869725884)	(95, 34.45658425339322)	(100, 34.42285915770807)	(105, 34.32204236661185)	(110, 34.23964704949036)	(115, 34.195443579779095)	(120, 34.163329123435105)	(125, 34.0645651333862)	(130, 33.959887717997425)	(135, 33.866465178659936)	(140, 33.74358542022969)	(145, 33.70705552759712)	(150, 33.330161329301234)
SRR29492976_2	(1, 35.33251306891345)	(2, 35.34333882352129)	(3, 35.436185939014074)	(4, 35.39245065590185)	(5, 35.4087685641547)	(6, 35.364746328504026)	(7, 35.18028942039704)	(8, 35.32125037649308)	(9, 35.268203572520164)	(10, 35.24865853860713)	(15, 35.25499823700544)	(20, 35.209828586191854)	(25, 35.1229335828934)	(30, 35.051529972187076)	(35, 34.95829911469745)	(40, 34.900086959192095)	(45, 34.79774461869415)	(50, 34.74529758335671)	(55, 34.65826363783941)	(60, 34.57463362925754)	(65, 34.533881779114644)	(70, 34.43475848643496)	(75, 34.379627994239584)	(80, 34.297317461078656)	(85, 34.22446513504405)	(90, 34.1263374641963)	(95, 34.006376354665775)	(100, 33.94976929750258)	(105, 33.79508902816552)	(110, 33.71112065147016)	(115, 33.67687115808771)	(120, 33.54019368906918)	(125, 33.455600831772934)	(130, 33.24643200276294)	(135, 33.20488852967589)	(140, 33.15850516086199)	(145, 33.067770612432824)	(150, 32.63898995154296)
SRR29492977_1	(1, 34.88642606778008)	(2, 34.76606854052205)	(3, 35.0543387535395)	(4, 35.412528829346)	(5, 35.50360054175167)	(6, 35.545180859896135)	(7, 35.03286313478519)	(8, 35.39310651356638)	(9, 35.42392411119686)	(10, 35.56674552335777)	(15, 35.56405839331841)	(20, 35.520477509176786)	(25, 35.37514743459667)	(30, 35.300712367744055)	(35, 35.249161044347474)	(40, 35.20436969075092)	(45, 35.16745928794087)	(50, 35.111800677824974)	(55, 35.044898370630115)	(60, 34.99717197075533)	(65, 34.945148389691674)	(70, 34.89346252598524)	(75, 34.83100267124037)	(80, 34.78173828097423)	(85, 34.68147495412116)	(90, 34.684568791247095)	(95, 34.57297618192755)	(100, 34.532808824472696)	(105, 34.437436153865704)	(110, 34.352622976297916)	(115, 34.30735967264144)	(120, 34.27956167291496)	(125, 34.17868907209949)	(130, 34.07593409199008)	(135, 33.98570745208086)	(140, 33.86597585495627)	(145, 33.826324062221765)	(150, 33.455126369053545)
SRR29492977_2	(1, 35.35734188689658)	(2, 35.406842610227244)	(3, 35.51460609542236)	(4, 35.47798611915148)	(5, 35.47589600417297)	(6, 35.441387171107436)	(7, 35.242661930457786)	(8, 35.367139477354264)	(9, 35.38852498234032)	(10, 35.34276173637279)	(15, 35.36126423616)	(20, 35.32175014049075)	(25, 35.24505183634412)	(30, 35.18149750525554)	(35, 35.10757113995379)	(40, 35.052395861362555)	(45, 34.959910446984466)	(50, 34.90639606044995)	(55, 34.821678493237286)	(60, 34.74004904468312)	(65, 34.70810424332472)	(70, 34.60905617148706)	(75, 34.549130298760176)	(80, 34.46778527588428)	(85, 34.395320120210854)	(90, 34.29021371536596)	(95, 34.17282293305137)	(100, 34.124732462458816)	(105, 33.97176930794643)	(110, 33.89040912155061)	(115, 33.855954361788775)	(120, 33.72633966950284)	(125, 33.63719034549225)	(130, 33.422962652255464)	(135, 33.38076900074269)	(140, 33.33307506602964)	(145, 33.24202391287597)	(150, 32.78362674433428)
